,Name,Release.Name,X,Repository.URL,Release.URL
120,react-addons-update,v16.5.0,359,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.0
121,react-addons-transition-group,v17.0.2,420,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.2
122,react-addons-transition-group,v17.0.1,421,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.1
123,react-addons-transition-group,v17.0.0,422,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.0
124,react-addons-transition-group,v16.14.0,423,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.14.0
125,react-addons-transition-group,0.14.10,424,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/0.14.10
126,react-addons-transition-group,v15.7.0,425,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v15.7.0
127,react-addons-transition-group,v16.13.1,426,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.13.1
128,react-addons-transition-group,v16.13.0,427,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.13.0
129,react-addons-transition-group,v16.12.0,428,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.12.0
130,react-addons-transition-group,v16.11.0,429,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.11.0
131,react-addons-transition-group,v16.10.2,430,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.2
132,react-addons-transition-group,v16.10.1,431,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.1
133,react-addons-transition-group,v16.10.0,432,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.0
134,react-addons-transition-group,v16.9.0,433,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0
135,react-addons-transition-group,v16.9.0-rc.0,434,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0-rc.0
136,react-addons-transition-group,v16.9.0-alpha.0,435,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0-alpha.0
137,react-addons-transition-group,v16.8.6,436,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.6
138,react-addons-transition-group,v16.8.5,437,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.5
139,react-addons-transition-group,v16.8.4,438,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.4
140,react-addons-transition-group,v16.8.3,439,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.3
141,react-addons-transition-group,v16.8.2,440,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.2
142,react-addons-transition-group,v16.8.1,441,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.1
143,react-addons-transition-group,v16.8.0,442,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.0
144,react-addons-transition-group,v16.7.0,443,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.7.0
145,react-addons-transition-group,v16.6.3,444,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.3
146,react-addons-transition-group,v16.6.1,445,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.1
147,react-addons-transition-group,v16.6.0,446,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.0
148,react-addons-transition-group,v16.5.2,447,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.2
149,react-addons-transition-group,v16.5.1,448,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.1
150,react-addons-transition-group,v16.5.0,449,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.0
151,react-native,v0.64.3,630,https://github.com/facebook/react-native,https://github.com/facebook/react-native/releases/tag/v0.64.3
152,react-native,v0.66.2,631,https://github.com/facebook/react-native,https://github.com/facebook/react-native/releases/tag/v0.66.2
153,electron,v16.0.0-beta.7,660,https://github.com/electron/electron,https://github.com/electron/electron/releases/tag/v16.0.0-beta.7
154,zone.js,13.1.0-next.0,930,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
155,zone.js,12.2.13,931,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
156,zone.js,13.0.0,932,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
157,@angular/core,13.1.0-next.0,960,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
158,@angular/core,12.2.13,961,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
159,@angular/core,13.0.0,962,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
160,@angular/platform-browser-dynamic,13.1.0-next.0,990,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
161,@angular/platform-browser-dynamic,12.2.13,991,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
162,@angular/platform-browser-dynamic,13.0.0,992,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
163,angular2,13.1.0-next.0,1020,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
164,angular2,12.2.13,1021,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
165,angular2,13.0.0,1022,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
166,@angular/platform-browser,13.1.0-next.0,1050,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
167,@angular/platform-browser,12.2.13,1051,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
168,@angular/platform-browser,13.0.0,1052,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
169,@angular/forms,13.1.0-next.0,1080,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
170,@angular/forms,12.2.13,1081,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
171,@angular/forms,13.0.0,1082,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
172,@angular/compiler,13.1.0-next.0,1110,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
173,@angular/compiler,12.2.13,1111,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
174,@angular/compiler,13.0.0,1112,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
175,@angular/platform-server,13.1.0-next.0,1140,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
176,@angular/platform-server,12.2.13,1141,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
177,@angular/platform-server,13.0.0,1142,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
178,@angular/compiler-cli,13.1.0-next.0,1170,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
179,@angular/compiler-cli,12.2.13,1171,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
180,@angular/compiler-cli,13.0.0,1172,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
181,@angular/common,13.1.0-next.0,1200,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
182,@angular/common,12.2.13,1201,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
183,@angular/common,13.0.0,1202,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
184,@angular/animations,13.1.0-next.0,1230,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
185,@angular/animations,12.2.13,1231,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
186,@angular/animations,13.0.0,1232,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
187,@angular/http,13.1.0-next.0,1260,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
188,@angular/http,12.2.13,1261,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
189,@angular/http,13.0.0,1262,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
190,@angular/router,13.1.0-next.0,1290,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
191,@angular/router,12.2.13,1291,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
192,@angular/router,13.0.0,1292,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
193,rtts_assert,13.1.0-next.0,1320,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0
194,rtts_assert,12.2.13,1321,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13
195,rtts_assert,13.0.0,1322,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0
196,rtts_assert,13.0.0-rc.3,1323,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-rc.3
197,rtts_assert,13.0.0-rc.2,1324,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-rc.2
198,rtts_assert,12.2.12,1325,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.12
199,rtts_assert,13.0.0-rc.1,1326,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-rc.1
200,rtts_assert,12.2.11,1327,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.11
201,rtts_assert,13.0.0-rc.0,1328,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-rc.0
202,rtts_assert,12.2.10,1329,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.10
203,rtts_assert,13.0.0-next.15,1330,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.15
204,rtts_assert,13.0.0-next.14,1331,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.14
205,rtts_assert,12.2.9,1332,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.9
206,rtts_assert,13.0.0-next.13,1333,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.13
207,rtts_assert,13.0.0-next.12,1334,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.12
208,rtts_assert,13.0.0-next.11,1335,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.11
209,rtts_assert,13.0.0-next.10,1336,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.10
210,rtts_assert,13.0.0-next.9,1337,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.9
211,rtts_assert,12.2.8,1338,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.8
212,rtts_assert,13.0.0-next.8,1339,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.8
213,rtts_assert,13.0.0-next.7,1340,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.7
214,rtts_assert,12.2.7,1341,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.7
215,rtts_assert,13.0.0-next.6,1342,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.6
216,rtts_assert,12.2.6,1343,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.6
217,rtts_assert,13.0.0-next.5,1344,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.5
218,rtts_assert,12.2.5,1345,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.5
219,rtts_assert,13.0.0-next.4,1346,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.4
220,rtts_assert,12.2.4,1347,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.4
221,rtts_assert,13.0.0-next.3,1348,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0-next.3
222,rtts_assert,12.2.3,1349,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.3
223,next,v12.0.3-canary.9,1350,https://github.com/zeit/next.js,https://github.com/vercel/next.js/releases/tag/v12.0.3-canary.9
224,next,v12.0.3-canary.8,1351,https://github.com/zeit/next.js,https://github.com/vercel/next.js/releases/tag/v12.0.3-canary.8
225,next,v12.0.3-canary.7,1352,https://github.com/zeit/next.js,https://github.com/vercel/next.js/releases/tag/v12.0.3-canary.7
226,next,v12.0.3-canary.6,1353,https://github.com/zeit/next.js,https://github.com/vercel/next.js/releases/tag/v12.0.3-canary.6
227,next,v12.0.3-canary.5,1354,https://github.com/zeit/next.js,https://github.com/vercel/next.js/releases/tag/v12.0.3-canary.5
228,next,v12.0.3-canary.4,1355,https://github.com/zeit/next.js,https://github.com/vercel/next.js/releases/tag/v12.0.3-canary.4
229,next,v12.0.3-canary.3,1356,https://github.com/zeit/next.js,https://github.com/vercel/next.js/releases/tag/v12.0.3-canary.3
230,puppeteer-core,v11.0.0,1470,https://github.com/GoogleChrome/puppeteer,https://github.com/puppeteer/puppeteer/releases/tag/v11.0.0
