,Name,Release.Name,X,Repository.URL,Release.URL,id,is_ok,num_vuln,critical,high,medium,low
100,react-addons-update,v16.11.0,339,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.11.0,100,True,,NA,NA,NA,NA
101,react-addons-update,v16.10.2,340,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.2,101,True,,NA,NA,NA,NA
102,react-addons-update,v16.10.1,341,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.1,102,True,,NA,NA,NA,NA
103,react-addons-update,v16.10.0,342,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.0,103,True,,NA,NA,NA,NA
104,react-addons-update,v16.9.0,343,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0,104,True,,NA,NA,NA,NA
105,react-addons-update,v16.9.0-rc.0,344,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0-rc.0,105,True,,NA,NA,NA,NA
106,react-addons-update,v16.9.0-alpha.0,345,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0-alpha.0,106,True,,NA,NA,NA,NA
107,react-addons-update,v16.8.6,346,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.6,107,True,,NA,NA,NA,NA
108,react-addons-update,v16.8.5,347,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.5,108,True,,NA,NA,NA,NA
109,react-addons-update,v16.8.4,348,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.4,109,True,,NA,NA,NA,NA
110,react-addons-update,v16.8.3,349,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.3,110,True,,NA,NA,NA,NA
111,react-addons-update,v16.8.2,350,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.2,111,True,,NA,NA,NA,NA
112,react-addons-update,v16.8.1,351,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.1,112,True,,NA,NA,NA,NA
113,react-addons-update,v16.8.0,352,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.0,113,True,,NA,NA,NA,NA
114,react-addons-update,v16.7.0,353,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.7.0,114,True,,NA,NA,NA,NA
115,react-addons-update,v16.6.3,354,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.3,115,True,,NA,NA,NA,NA
116,react-addons-update,v16.6.1,355,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.1,116,True,,NA,NA,NA,NA
117,react-addons-update,v16.6.0,356,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.0,117,True,,NA,NA,NA,NA
118,react-addons-update,v16.5.2,357,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.2,118,True,,NA,NA,NA,NA
119,react-addons-update,v16.5.1,358,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.1,119,True,,NA,NA,NA,NA
120,react-addons-update,v16.5.0,359,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.0,120,True,,NA,NA,NA,NA
121,react-addons-transition-group,v17.0.2,420,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.2,121,True,,NA,NA,NA,NA
122,react-addons-transition-group,v17.0.1,421,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.1,122,True,,NA,NA,NA,NA
123,react-addons-transition-group,v17.0.0,422,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v17.0.0,123,True,,NA,NA,NA,NA
124,react-addons-transition-group,v16.14.0,423,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.14.0,124,True,,NA,NA,NA,NA
125,react-addons-transition-group,0.14.10,424,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/0.14.10,125,True,,NA,NA,NA,NA
126,react-addons-transition-group,v15.7.0,425,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v15.7.0,126,True,,NA,NA,NA,NA
127,react-addons-transition-group,v16.13.1,426,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.13.1,127,True,,NA,NA,NA,NA
128,react-addons-transition-group,v16.13.0,427,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.13.0,128,True,,NA,NA,NA,NA
129,react-addons-transition-group,v16.12.0,428,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.12.0,129,True,,NA,NA,NA,NA
130,react-addons-transition-group,v16.11.0,429,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.11.0,130,True,,NA,NA,NA,NA
131,react-addons-transition-group,v16.10.2,430,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.2,131,True,,NA,NA,NA,NA
132,react-addons-transition-group,v16.10.1,431,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.1,132,True,,NA,NA,NA,NA
133,react-addons-transition-group,v16.10.0,432,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.10.0,133,True,,NA,NA,NA,NA
134,react-addons-transition-group,v16.9.0,433,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0,134,True,,NA,NA,NA,NA
135,react-addons-transition-group,v16.9.0-rc.0,434,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0-rc.0,135,True,,NA,NA,NA,NA
136,react-addons-transition-group,v16.9.0-alpha.0,435,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.9.0-alpha.0,136,True,,NA,NA,NA,NA
137,react-addons-transition-group,v16.8.6,436,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.6,137,True,,NA,NA,NA,NA
138,react-addons-transition-group,v16.8.5,437,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.5,138,True,,NA,NA,NA,NA
139,react-addons-transition-group,v16.8.4,438,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.4,139,True,,NA,NA,NA,NA
140,react-addons-transition-group,v16.8.3,439,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.3,140,True,,NA,NA,NA,NA
141,react-addons-transition-group,v16.8.2,440,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.2,141,True,,NA,NA,NA,NA
142,react-addons-transition-group,v16.8.1,441,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.1,142,True,,NA,NA,NA,NA
143,react-addons-transition-group,v16.8.0,442,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.8.0,143,True,,NA,NA,NA,NA
144,react-addons-transition-group,v16.7.0,443,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.7.0,144,True,,NA,NA,NA,NA
145,react-addons-transition-group,v16.6.3,444,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.3,145,True,,NA,NA,NA,NA
146,react-addons-transition-group,v16.6.1,445,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.1,146,True,,NA,NA,NA,NA
147,react-addons-transition-group,v16.6.0,446,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.6.0,147,True,,NA,NA,NA,NA
148,react-addons-transition-group,v16.5.2,447,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.2,148,True,,NA,NA,NA,NA
149,react-addons-transition-group,v16.5.1,448,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.1,149,True,,NA,NA,NA,NA
150,react-addons-transition-group,v16.5.0,449,https://github.com/facebook/react,https://github.com/facebook/react/releases/tag/v16.5.0,150,True,,NA,NA,NA,NA
151,react-native,v0.64.3,630,https://github.com/facebook/react-native,https://github.com/facebook/react-native/releases/tag/v0.64.3,151,False,21,0,12,9,0
152,react-native,v0.66.2,631,https://github.com/facebook/react-native,https://github.com/facebook/react-native/releases/tag/v0.66.2,152,False,23,0,13,10,0
153,electron,v16.0.0-beta.7,660,https://github.com/electron/electron,https://github.com/electron/electron/releases/tag/v16.0.0-beta.7,153,True,,NA,NA,NA,NA
154,zone.js,13.1.0-next.0,930,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0,154,False,16,0,1,12,3
155,zone.js,12.2.13,931,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13,155,False,24,0,8,13,3
156,zone.js,13.0.0,932,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0,156,False,16,0,1,12,3
157,@angular/core,13.1.0-next.0,960,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.1.0-next.0,157,True,,NA,NA,NA,NA
158,@angular/core,12.2.13,961,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/12.2.13,158,True,,NA,NA,NA,NA
159,@angular/core,13.0.0,962,https://github.com/angular/angular,https://github.com/angular/angular/releases/tag/13.0.0,159,True,,NA,NA,NA,NA
