Name,Repository.URL,Release.Name,Release.URL,is_ok,num_vuln,critical,high,medium,low
vue,https://github.com/vuejs/vue,v2.6.6,https://github.com/vuejs/vue/releases/tag/v2.6.6,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.5,https://github.com/vuejs/vue/releases/tag/v2.6.5,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.4,https://github.com/vuejs/vue/releases/tag/v2.6.4,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.3,https://github.com/vuejs/vue/releases/tag/v2.6.3,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.2,https://github.com/vuejs/vue/releases/tag/v2.6.2,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.1,https://github.com/vuejs/vue/releases/tag/v2.6.1,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.0,https://github.com/vuejs/vue/releases/tag/v2.6.0,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.0-beta.3,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.3,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.0-beta.2,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.2,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.6.0-beta.1,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.1,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.5.22,https://github.com/vuejs/vue/releases/tag/v2.5.22,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.5.21,https://github.com/vuejs/vue/releases/tag/v2.5.21,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.5.20,https://github.com/vuejs/vue/releases/tag/v2.5.20,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.5.19,https://github.com/vuejs/vue/releases/tag/v2.5.19,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.5.18,https://github.com/vuejs/vue/releases/tag/v2.5.18,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.5.18-beta.0,https://github.com/vuejs/vue/releases/tag/v2.5.18-beta.0,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.5.17,https://github.com/vuejs/vue/releases/tag/v2.5.17,True,,NA,NA,NA,NA
vue,https://github.com/vuejs/vue,v2.5.17-beta.0,https://github.com/vuejs/vue/releases/tag/v2.5.17-beta.0,False,1,0,0,1,0
vue,https://github.com/vuejs/vue,v2.5.16,https://github.com/vuejs/vue/releases/tag/v2.5.16,False,1,0,0,1,0
