id, name, version, is_ok, num_vuln, critical, high, medium, low
2729, @formatjs/intl-unified-numberformat, @formatjs/intl-datetimeformat@4.2.5, error, Couldn't find the requested package or version
2730, @formatjs/intl-unified-numberformat, @formatjs/ts-transformer@3.5.1, error, Couldn't find the requested package or version
2731, @formatjs/intl-unified-numberformat, babel-plugin-formatjs@10.3.10, error, Couldn't find the requested package or version
2732, intl-format-cache, react-intl@5.21.0, error, Couldn't find the requested package or version
2733, intl-format-cache, @formatjs/icu-skeleton-parser@1.3.1, error, Couldn't find the requested package or version
2734, intl-format-cache, @formatjs/icu-messageformat-parser@2.0.14, error, Couldn't find the requested package or version
2735, intl-format-cache, @formatjs/intl@1.15.0, error, Couldn't find the requested package or version
2736, intl-format-cache, intl-messageformat@9.9.4, error, Couldn't find the requested package or version
2737, intl-format-cache, babel-plugin-formatjs@10.3.11, error, Couldn't find the requested package or version
2738, intl-format-cache, @formatjs/ts-transformer@3.6.0, error, Couldn't find the requested package or version
2739, intl-format-cache, @formatjs/intl-getcanonicallocales@1.8.0, error, Couldn't find the requested package or version
2740, intl-format-cache, vue-intl@6.0.14, error, Couldn't find the requested package or version
2741, intl-format-cache, @formatjs/editor@1.1.33, error, Couldn't find the requested package or version
2742, intl-format-cache, @formatjs/cli@4.4.0, error, Couldn't find the requested package or version
2743, intl-format-cache, @formatjs/intl-locale@2.4.40, error, Couldn't find the requested package or version
2744, intl-format-cache, eslint-plugin-formatjs@2.18.0, error, Couldn't find the requested package or version
2745, intl-format-cache, @formatjs/intl-pluralrules@4.1.5, error, Couldn't find the requested package or version
2746, intl-format-cache, @formatjs/intl@1.14.3, error, Couldn't find the requested package or version
2747, intl-format-cache, @formatjs/intl-displaynames@5.2.5, error, Couldn't find the requested package or version
2748, intl-format-cache, @formatjs/cli@4.3.2, error, Couldn't find the requested package or version
2749, intl-format-cache, @formatjs/icu-skeleton-parser@1.3.0, error, Couldn't find the requested package or version
2750, intl-format-cache, eslint-plugin-formatjs@2.17.9, error, Couldn't find the requested package or version
2751, intl-format-cache, @formatjs/ecma402-abstract@1.10.0, error, Couldn't find the requested package or version
2752, intl-format-cache, @formatjs/editor@1.1.32, error, Couldn't find the requested package or version
2753, intl-format-cache, @formatjs/intl-numberformat@7.2.5, error, Couldn't find the requested package or version
2754, intl-format-cache, intl-messageformat@9.9.3, error, Couldn't find the requested package or version
2755, intl-format-cache, react-intl@5.20.13, error, Couldn't find the requested package or version
2756, intl-format-cache, @formatjs/intl-listformat@6.3.5, error, Couldn't find the requested package or version
