id, name, version, is_ok, num_vuln, critical, high, medium, low
5250, acorn-globals, 4.3.2, True
5251, acorn-globals, 4.3.1, True
5252, pascalcase, 0.1.1, True
5253, entities, v3.0.1, True
5254, entities, v3.0.0, True
5255, entities, v2.2.0, True
5256, entities, v2.1.0, True
5257, entities, v2.0.3, True
5258, entities, v2.0.2, True
5259, entities, v2.0.1, True
5260, entities, v2.0.0, True
5261, vendors, 2.0.1, True
5262, vendors, 2.0.0, True
5263, vendors, 1.0.4, True
5264, vendors, 1.0.3, True
5265, vendors, 1.0.2, True
5266, vendors, 1.0.1, True
5267, vendors, 1.0.0, True
5268, on-finished, v2.3.0, True
5269, on-finished, v2.2.1, True
5270, on-finished, v2.2.0, True
5271, on-finished, v2.1.1, True
5272, on-finished, v2.1.0, True
5273, on-finished, v2.0.0, True
5274, dot-prop, v6.0.1, True
5275, dot-prop, v6.0.0, True
5276, dot-prop, v5.3.0, True
5277, dot-prop, v4.2.1, True
5278, dot-prop, v5.2.0, True
5279, dot-prop, v5.1.1, True
5280, dot-prop, v5.1.0, False, 1, 0, 0, 1, 0
5281, dot-prop, v5.0.1, False, 1, 0, 0, 1, 0
5282, dot-prop, v5.0.0, False, 1, 0, 0, 1, 0
5283, domelementtype, v2.2.0, True
5284, domelementtype, v2.1.0, True
5285, domelementtype, v2.0.2, True
5286, domelementtype, v2.0.1, True
5287, domelementtype, v2.0.0, True
5288, domutils, v2.8.0, True
5289, domutils, v2.7.0, True
5290, domutils, v2.6.0, True
5291, domutils, v2.5.2, True
5292, domutils, v2.5.1, True
5293, domutils, v2.5.0, True
5294, domutils, v2.4.4, True
5295, domutils, v2.4.3, True
5296, domutils, v2.4.2, True
5297, domutils, v2.4.1, True
5298, domutils, v2.4.0, True
5299, domutils, v2.3.0, True
5300, domutils, v2.2.0, True
5301, domutils, v2.1.0, True
5302, domutils, v2.0.0, True
5303, whatwg-fetch, v3.6.2, True
5304, whatwg-fetch, v3.6.1, True
5305, whatwg-fetch, v3.6.0, True
5306, whatwg-fetch, v3.5.0, True
5307, whatwg-fetch, v3.4.1, True
5308, whatwg-fetch, v3.4.0, True
5309, whatwg-fetch, v3.3.1, True
5310, whatwg-fetch, v3.3.0, True
5311, whatwg-fetch, v3.2.0, True
5312, whatwg-fetch, v3.1.1, True
5313, whatwg-fetch, v3.1.0, True
5314, whatwg-fetch, v3.0.0, True
5315, whatwg-fetch, v2.0.4, True
5316, whatwg-fetch, v2.0.3, True
5317, whatwg-fetch, v2.0.2, True
5318, whatwg-fetch, v2.0.1, True
5319, whatwg-fetch, v1.1.1, True
5320, whatwg-fetch, v2.0.0, True
5321, whatwg-fetch, v1.1.0, True
5322, whatwg-fetch, v0.11.1, True
5323, whatwg-fetch, v1.0.0, True
5324, whatwg-fetch, v0.11.0, True
5325, whatwg-fetch, v0.10.1, True
5326, whatwg-fetch, v0.10.0, True
5327, whatwg-fetch, v0.8.1, True
5328, whatwg-fetch, v0.9.0, True
5329, whatwg-fetch, v0.8.2, True
5330, whatwg-fetch, v0.8.0, True
5331, whatwg-fetch, v0.7.0, True
5332, whatwg-fetch, v0.6.1, True
5333, trim-right, v2.0.0, True
5334, fb-watchman, v2021.11.01.00, error, Couldn't find the requested package or version
5335, fb-watchman, v2021.10.25.00, error, Couldn't find the requested package or version
5336, fb-watchman, v2021.10.18.00, error, Couldn't find the requested package or version
5337, fb-watchman, v2021.10.11.00, error, Couldn't find the requested package or version
5338, fb-watchman, v2021.10.04.00, error, Couldn't find the requested package or version
5339, fb-watchman, v2021.09.27.00, error, Couldn't find the requested package or version
5340, fb-watchman, v2021.09.20.00, error, Couldn't find the requested package or version
5341, fb-watchman, v2021.09.13.00, error, Couldn't find the requested package or version
5342, fb-watchman, v2021.09.06.00, error, Couldn't find the requested package or version
5343, fb-watchman, v2021.08.30.00, error, Couldn't find the requested package or version
5344, fb-watchman, v2021.08.23.00, error, Couldn't find the requested package or version
5345, fb-watchman, v2021.08.02.00, error, Couldn't find the requested package or version
5346, fb-watchman, v2021.07.22.00, error, Couldn't find the requested package or version
5347, fb-watchman, v2021.07.20.00, error, Couldn't find the requested package or version
5348, fb-watchman, v2021.07.19.00, error, Couldn't find the requested package or version
5349, fb-watchman, v2021.07.12.00, error, Couldn't find the requested package or version
5350, fb-watchman, v2021.07.05.00, error, Couldn't find the requested package or version
5351, fb-watchman, v2021.06.14.00, error, Couldn't find the requested package or version
5352, fb-watchman, v2021.06.07.00, error, Couldn't find the requested package or version
5353, fb-watchman, v2021.05.31.00, error, Couldn't find the requested package or version
5354, fb-watchman, v2021.05.24.00, error, Couldn't find the requested package or version
5355, fb-watchman, v2021.05.17.00, error, Couldn't find the requested package or version
5356, fb-watchman, v2021.05.10.00, error, Couldn't find the requested package or version
5357, fb-watchman, v2021.05.03.00, error, Couldn't find the requested package or version
5358, fb-watchman, v2021.04.26.00, error, Couldn't find the requested package or version
5359, fb-watchman, v2021.04.19.00, error, Couldn't find the requested package or version
5360, fb-watchman, v2021.04.12.00, error, Couldn't find the requested package or version
5361, fb-watchman, v2021.04.05.00, error, Couldn't find the requested package or version
5362, fb-watchman, v2021.03.29.00, error, Couldn't find the requested package or version
5363, fb-watchman, v2021.03.22.00, error, Couldn't find the requested package or version
5364, loud-rejection, v2.2.0, True
5365, loud-rejection, v2.1.0, True
5366, loud-rejection, v2.0.0, True
5367, eslint-import-resolver-node, v2.25.2, True
5368, eslint-import-resolver-node, v2.25.1, True
5369, eslint-import-resolver-node, v2.25.0, True
5370, eslint-import-resolver-node, v2.24.2, True
5371, eslint-import-resolver-node, v2.24.1, True
5372, eslint-import-resolver-node, v2.24.0, True
5373, eslint-import-resolver-node, v2.23.4, True
5374, eslint-import-resolver-node, v2.23.3, True
5375, eslint-import-resolver-node, v2.23.2, True
5376, eslint-import-resolver-node, v2.23.1, True
5377, eslint-import-resolver-node, v2.23.0, True
5378, eslint-import-resolver-node, v2.22.1, True
5379, eslint-import-resolver-node, v1.2.0, True
5380, eslint-import-resolver-node, v1.1.0, True
5381, eslint-import-resolver-node, v1.0.4, True
5382, eslint-import-resolver-node, v1.0.1, True
5383, eslint-import-resolver-node, v1.0.0, True
5384, eslint-import-resolver-node, v1.0.0-beta.0, True
5385, eslint-import-resolver-node, v0.12.2, True
5386, eslint-import-resolver-node, resolvers/webpack/v0.1.5, error, Couldn't find the requested package or version
5387, eslint-import-resolver-node, v0.13.0, True
5388, eslint-import-resolver-node, v0.12.1, True
5389, eslint-import-resolver-node, v0.12.0, True
5390, eslint-import-resolver-node, resolvers/webpack/v0.1.4, error, Couldn't find the requested package or version
5391, eslint-import-resolver-node, v0.11.0, True
5392, eslint-import-resolver-node, v0.10.1, True
5393, eslint-import-resolver-node, v0.10.0, True
5394, eslint-import-resolver-node, v0.9.1, True
5395, eslint-import-resolver-node, v0.8.0, True
5396, eslint-import-resolver-node, v0.7.3, False, 32, 3, 14, 14, 1
5397, mimic-fn, v4.0.0, True
5398, mimic-fn, v3.1.0, True
5399, mimic-fn, v3.0.0, True
5400, mimic-fn, v2.1.0, True
5401, mimic-fn, v2.0.0, True
5402, callsites, v4.0.0, True
5403, callsites, v3.1.0, True
5404, callsites, v3.0.0, True
5405, object.assign, v3.0.0, True
5406, babel-plugin-transform-exponentiation-operator, v7.16.2, True
5407, babel-plugin-transform-exponentiation-operator, v7.16.1, True
5408, babel-plugin-transform-exponentiation-operator, v7.16.0, True
5409, babel-plugin-transform-exponentiation-operator, v7.15.8, True
5410, babel-plugin-transform-exponentiation-operator, v7.15.7, True
5411, babel-plugin-transform-exponentiation-operator, v7.15.6, True
5412, babel-plugin-transform-exponentiation-operator, v7.15.5, True
5413, babel-plugin-transform-exponentiation-operator, v7.15.4, True
5414, babel-plugin-transform-exponentiation-operator, v7.15.3, True
5415, babel-plugin-transform-exponentiation-operator, v7.15.2, True
5416, babel-plugin-transform-exponentiation-operator, v7.15.1, True
5417, babel-plugin-transform-exponentiation-operator, v7.15.0, True
5418, babel-plugin-transform-exponentiation-operator, v7.14.9, True
5419, babel-plugin-transform-exponentiation-operator, v7.14.8, True
5420, babel-plugin-transform-exponentiation-operator, v7.14.7, True
5421, babel-plugin-transform-exponentiation-operator, v7.14.6, True
5422, babel-plugin-transform-exponentiation-operator, v7.14.5, True
5423, babel-plugin-transform-exponentiation-operator, v7.14.4, True
5424, babel-plugin-transform-exponentiation-operator, v7.14.3, True
5425, babel-plugin-transform-exponentiation-operator, v7.14.2, True
5426, babel-plugin-transform-exponentiation-operator, v7.14.1, True
5427, babel-plugin-transform-exponentiation-operator, v7.14.0, True
5428, babel-plugin-transform-exponentiation-operator, v7.13.17, True
5429, babel-plugin-transform-exponentiation-operator, v7.13.16, True
5430, babel-plugin-transform-exponentiation-operator, v7.13.15, True
5431, babel-plugin-transform-exponentiation-operator, v7.13.14, True
5432, babel-plugin-transform-exponentiation-operator, v7.13.13, True
5433, babel-plugin-transform-exponentiation-operator, v7.13.12, True
5434, babel-plugin-transform-exponentiation-operator, v7.13.11, True
5435, babel-plugin-transform-exponentiation-operator, v7.13.10, True
5436, morgan, 1.10.0, True
5437, morgan, 1.9.1, True
5438, morgan, 1.9.0, False, 1, 0, 0, 1, 0
5439, morgan, 1.8.2, False, 2, 0, 0, 1, 1
5440, morgan, 1.8.1, False, 3, 0, 0, 1, 2
5441, morgan, 1.8.0, False, 3, 0, 0, 1, 2
5442, morgan, 1.7.0, False, 3, 0, 0, 1, 2
5443, morgan, 1.6.1, False, 3, 0, 0, 1, 2
5444, morgan, 1.6.0, False, 3, 0, 0, 1, 2
5445, morgan, 1.5.3, False, 3, 0, 0, 1, 2
5446, morgan, 1.5.2, False, 3, 0, 0, 2, 1
5447, morgan, 1.5.1, False, 3, 0, 0, 2, 1
5448, morgan, 1.5.0, False, 3, 0, 0, 2, 1
5449, morgan, 1.4.1, False, 3, 0, 0, 2, 1
5450, morgan, 1.4.0, False, 3, 0, 0, 2, 1
5451, morgan, 1.3.2, False, 1, 0, 0, 1, 0
5452, morgan, 1.3.1, False, 1, 0, 0, 1, 0
5453, morgan, 1.3.0, False, 1, 0, 0, 1, 0
5454, morgan, 1.2.3, False, 1, 0, 0, 1, 0
5455, morgan, 1.2.2, False, 1, 0, 0, 1, 0
5456, morgan, 1.2.1, False, 1, 0, 0, 1, 0
5457, morgan, 1.2.0, False, 1, 0, 0, 1, 0
5458, morgan, 1.1.1, False, 1, 0, 0, 1, 0
5459, morgan, 1.1.0, False, 1, 0, 0, 1, 0
5460, morgan, 1.0.0, False, 1, 0, 0, 1, 0
5461, morgan, 1.0.1, False, 1, 0, 0, 1, 0
5462, query-string, v7.0.1, True
5463, query-string, v7.0.0, True
5464, query-string, v6.14.1, True
5465, query-string, v6.14.0, True
5466, query-string, v6.13.8, True
5467, query-string, v6.13.7, True
5468, query-string, v6.13.6, True
5469, query-string, v6.13.5, True
5470, query-string, v6.13.4, True
5471, query-string, v6.13.3, True
5472, query-string, v6.13.2, True
5473, query-string, v6.13.1, True
5474, query-string, v6.13.0, True
5475, query-string, v6.12.1, True
5476, query-string, v6.12.0, True
5477, query-string, v6.11.1, True
5478, query-string, v6.11.0, True
5479, query-string, v6.10.1, True
5480, query-string, v6.10.0, True
5481, query-string, v6.9.0, True
5482, query-string, v6.8.3, True
5483, query-string, v6.8.2, True
5484, query-string, v6.8.1, True
5485, query-string, v6.8.0, True
5486, query-string, v6.7.0, True
5487, query-string, v6.6.0, True
5488, query-string, v6.5.0, True
5489, query-string, v6.4.2, True
5490, query-string, v6.4.0, True
5491, query-string, v6.3.0, True
5492, path-key, v4.0.0, True
5493, path-key, v3.1.1, True
5494, path-key, v3.1.0, True
5495, path-key, v3.0.0, True
5496, webpack-dev-middleware, v5.2.1, True
5497, webpack-dev-middleware, v5.2.0, True
5498, webpack-dev-middleware, v5.1.0, True
5499, webpack-dev-middleware, v5.0.0, True
